-0.0008094845163836862,0.38733317733998357,0.05971537460277688,-6.734009366482496e-5,-3.1431856768904254e-5,0.07619277387857437,0.9970930814743042
-0.0007012480595616078,0.38739360085127306,0.05971537722852275,-6.733866757713258e-5,-3.1434909033123404e-5,0.0762379989027977,0.9970896244049072
-0.0008013715045514956,0.3884932319561959,0.05879614075474005,-0.0012317117070779204,-0.0005708459066227078,0.07618750631809235,0.997092604637146
-0.0005103682212376749,0.38781723397761547,0.05971629384005469,-0.00010596537322271615,-4.885647649643943e-5,-0.07619747519493103,-0.9970927238464355
-0.0007924572025249359,0.3882895003164112,0.059718151547774656,-0.00010823974298546091,-4.989440640201792e-5,-0.07607801258563995,-0.9971018433570862
-0.00022892029395895648,0.38753861557570946,0.0597632505188239,-0.00010750037472462282,-4.9579226470086724e-5,-0.07590038329362869,-0.9971153736114502
-0.0008693594268805771,0.3881835991779508,0.05970378677043737,-0.0001907081314129755,-8.870639430824667e-5,0.07671527564525604,0.9970530271530151
0.0032459011228089117,0.3875868043536239,0.059809591036287996,-0.00026277636061422527,-0.00012086619972251356,-0.07425083220005035,-0.9972395300865173
0.01665890612991328,0.3632341803765035,0.0594387634933829,-0.0005345940589904785,-0.000239837565459311,0.0622079037129879,0.9980630278587341
0.02800783228905079,0.32484838283588113,0.05943398790899345,-0.0008460429380647838,-0.0003651129372883588,0.0496302992105484,0.9987672567367554
0.028016946686933986,0.28273069977890897,0.059516997695634344,-0.0012580923503264785,-0.0005275651346892118,0.042922377586364746,0.9990774989128113
0.019457169723600874,0.23514021484375877,0.05961201139509158,-0.0014260265743359923,-0.000590381445363164,0.03930683061480522,0.9992259740829468
0.011758540463873424,0.18787693911029696,0.059861223128508965,-0.0015928077045828104,-0.0006436692783609033,0.03631161153316498,0.9993390440940857
0.005187168866366558,0.1303211079035238,0.06006812881812873,-0.001761848572641611,-0.000691418070346117,0.027022697031497955,0.9996330142021179
0.00021624269661302283,0.07004080043774918,0.060427674319195906,-0.0020683130715042353,-0.0007776173297315836,0.018670115619897842,0.999823272228241
-0.0035154800654911295,0.023349878341665672,0.06079654760578289,-0.0020283276680856943,-0.0007355749257840216,0.007485675159841776,0.9999696612358093
---
0.193619262083913,-0.5950946205848765,0.8461619647797155,1.0,-7.303513484657742e-6,9.628735278965905e-5,0.00017209412180818617
0.1941670846780065,-0.5935088383159621,0.845973084975974,-1.0,-4.5973563828738406e-5,4.2470855987630785e-6,7.590137556690024e-6
0.19348152753730008,-0.5919524147751444,0.8477332364100131,0.999998927116394,-1.2608996257768013e-5,0.0007167925359681249,0.0012811366468667984
0.19489765426316513,-0.5946854649079351,0.8458939241868472,1.0,-6.162794306874275e-5,-9.327092993771657e-5,-0.0001666779280640185
0.1947275782662328,-0.5985736907149252,0.8442598107577257,0.999998927116394,1.843529571488034e-5,-0.0007207898888736963,-0.0012890398502349854
0.19385690107446985,-0.5958417207263668,0.8458495230849112,0.9999999403953552,-0.00023012371093500406,-9.284768020734191e-5,-0.0001659942208789289
0.19484236183737275,-0.5945704679250853,0.846060604565584,-0.9999997019767761,-0.0007266688044182956,-6.25915708951652e-5,-0.000111787325295154
0.18203230373763427,-0.5918852296063949,0.8461078576183098,-0.999982476234436,0.0059197405353188515,-4.845408329856582e-5,-8.658041042508557e-5
0.19028477860235454,-0.588724488927649,0.8460987635521993,-0.9999954700469971,0.0030045739840716124,-3.029128856724128e-5,-5.6670382036827505e-5
0.18939187201971283,-0.584914834159711,0.8459425993953864,-0.9999933838844299,0.003637003945186734,8.501340926159173e-5,0.0001693590311333537
0.19251917939423213,-0.5832098293282729,0.846036583387121,-0.9999967217445374,0.002563443500548601,-3.331579500809312e-5,-6.947643851162866e-5
0.19640263784444015,-0.5826342112766949,0.8459226848703589,-0.999999463558197,0.0010443018982186913,5.256647273199633e-5,0.00011417602217989042
0.19559932015530798,-0.5812640223352951,0.8458255928207227,-0.999999463558197,0.0010257209651172161,4.6271394239738584e-5,9.23730040085502e-5
0.19396353648904774,-0.5774307642176698,0.8458497183100866,-0.9999963045120239,0.002706141909584403,6.621511420235038e-5,0.00014960014959797263
0.19489570311142154,-0.5792326873365277,0.8461057507088398,-0.9999996423721313,0.0007658455288037658,-0.00015471933875232935,-0.00040181385702453554
0.18977553698112556,-0.5851734116321113,0.8460463308124074,-0.9999937415122986,0.0035182328429073095,-0.00010776438284665346,-0.00028709578327834606
